id_publicacao;descricao;data_postagem;imagem;fk_usuario;fk_evento;publicacao_pai;tipo
2228;Descricao adequada do comentario da publicação  368;19/10/2019;coment_1672.jgp;458;122;368;COMENTARIO
2229;Descricao adequada do comentario da publicação  178;11/06/2020;coment_1673.jgp;1006;99;178;COMENTARIO
2230;Descricao adequada do comentario da publicação  531;19/04/2019;coment_1674.jgp;680;157;531;COMENTARIO
2231;Descricao adequada do comentario da publicação  249;02/06/2021;coment_1675.jgp;941;31;249;COMENTARIO
2232;Descricao adequada do comentario da publicação  296;03/04/2019;coment_1676.jgp;982;129;296;COMENTARIO
2233;Descricao adequada do comentario da publicação  386;30/03/2021;coment_1677.jgp;845;35;386;COMENTARIO
2234;Descricao adequada do comentario da publicação  349;29/01/2021;coment_1678.jgp;717;19;349;COMENTARIO
2235;Descricao adequada do comentario da publicação  201;18/08/2019;coment_1679.jgp;1086;133;201;COMENTARIO
2236;Descricao adequada do comentario da publicação  331;22/10/2021;coment_1680.jgp;900;15;331;COMENTARIO
2237;Descricao adequada do comentario da publicação  517;17/07/2020;coment_1681.jgp;907;71;517;COMENTARIO
2238;Descricao adequada do comentario da publicação  448;31/08/2020;coment_1682.jgp;901;83;448;COMENTARIO
2239;Descricao adequada do comentario da publicação  456;26/10/2020;coment_1683.jgp;999;86;456;COMENTARIO
2240;Descricao adequada do comentario da publicação  268;14/08/2020;coment_1684.jgp;185;88;268;COMENTARIO
2241;Descricao adequada do comentario da publicação  524;08/02/2019;coment_1685.jgp;609;124;524;COMENTARIO
2242;Descricao adequada do comentario da publicação  425;11/08/2021;coment_1686.jgp;1005;48;425;COMENTARIO
2243;Descricao adequada do comentario da publicação  386;31/03/2021;coment_1687.jgp;398;35;386;COMENTARIO
2244;Descricao adequada do comentario da publicação  237;01/08/2019;coment_1688.jgp;271;133;237;COMENTARIO
2245;Descricao adequada do comentario da publicação  477;26/08/2019;coment_1689.jgp;915;143;477;COMENTARIO
2246;Descricao adequada do comentario da publicação  395;04/06/2021;coment_1690.jgp;18;50;395;COMENTARIO
2247;Descricao adequada do comentario da publicação  261;22/11/2021;coment_1691.jgp;47;8;261;COMENTARIO
2248;Descricao adequada do comentario da publicação  196;19/04/2019;coment_1692.jgp;12;132;196;COMENTARIO
2249;Descricao adequada do comentario da publicação  390;16/10/2019;coment_1693.jgp;517;122;390;COMENTARIO
2250;Descricao adequada do comentario da publicação  340;24/02/2019;coment_1694.jgp;128;153;340;COMENTARIO
2251;Descricao adequada do comentario da publicação  214;07/08/2020;coment_1695.jgp;1150;60;214;COMENTARIO
2252;Descricao adequada do comentario da publicação  230;03/11/2021;coment_1696.jgp;894;33;230;COMENTARIO
2253;Descricao adequada do comentario da publicação  396;04/04/2019;coment_1697.jgp;208;132;396;COMENTARIO
2254;Descricao adequada do comentario da publicação  273;01/05/2020;coment_1698.jgp;282;55;273;COMENTARIO
2255;Descricao adequada do comentario da publicação  450;11/08/2021;coment_1699.jgp;479;24;450;COMENTARIO
2256;Descricao adequada do comentario da publicação  374;29/05/2019;coment_1700.jgp;1115;115;374;COMENTARIO
2257;Descricao adequada do comentario da publicação  484;13/07/2020;coment_1701.jgp;437;80;484;COMENTARIO
2258;Descricao adequada do comentario da publicação  322;04/03/2019;coment_1702.jgp;394;110;322;COMENTARIO
2259;Descricao adequada do comentario da publicação  480;11/10/2020;coment_1703.jgp;450;86;480;COMENTARIO
2260;Descricao adequada do comentario da publicação  487;01/09/2021;coment_1704.jgp;991;42;487;COMENTARIO
2261;Descricao adequada do comentario da publicação  290;27/08/2019;coment_1705.jgp;471;143;290;COMENTARIO
2262;Descricao adequada do comentario da publicação  485;11/10/2020;coment_1706.jgp;409;67;485;COMENTARIO
2263;Descricao adequada do comentario da publicação  179;15/02/2019;coment_1707.jgp;408;125;179;COMENTARIO
2264;Descricao adequada do comentario da publicação  497;07/05/2019;coment_1708.jgp;822;152;497;COMENTARIO
2265;Descricao adequada do comentario da publicação  541;08/09/2021;coment_1709.jgp;719;44;541;COMENTARIO
2266;Descricao adequada do comentario da publicação  387;21/08/2021;coment_1710.jgp;632;5;387;COMENTARIO
2267;Descricao adequada do comentario da publicação  292;28/09/2021;coment_1711.jgp;1067;33;292;COMENTARIO
2268;Descricao adequada do comentario da publicação  325;17/12/2019;coment_1712.jgp;712;130;325;COMENTARIO
2269;Descricao adequada do comentario da publicação  431;30/10/2020;coment_1713.jgp;344;69;431;COMENTARIO
2270;Descricao adequada do comentario da publicação  305;29/05/2019;coment_1714.jgp;69;139;305;COMENTARIO
2271;Descricao adequada do comentario da publicação  389;18/10/2019;coment_1715.jgp;817;138;389;COMENTARIO
2272;Descricao adequada do comentario da publicação  308;04/06/2021;coment_1716.jgp;115;22;308;COMENTARIO
2273;Descricao adequada do comentario da publicação  254;15/04/2019;coment_1717.jgp;120;152;254;COMENTARIO
2274;Descricao adequada do comentario da publicação  538;09/04/2019;coment_1718.jgp;1130;157;538;COMENTARIO
2275;Descricao adequada do comentario da publicação  192;02/12/2021;coment_1719.jgp;105;43;192;COMENTARIO
2276;Descricao adequada do comentario da publicação  490;09/05/2020;coment_1720.jgp;461;55;490;COMENTARIO
2277;Descricao adequada do comentario da publicação  201;19/08/2019;coment_1721.jgp;526;133;201;COMENTARIO
2278;Descricao adequada do comentario da publicação  198;06/02/2020;coment_1722.jgp;1069;84;198;COMENTARIO
2279;Descricao adequada do comentario da publicação  352;27/02/2019;coment_1723.jgp;21;150;352;COMENTARIO
2280;Descricao adequada do comentario da publicação  373;11/09/2021;coment_1724.jgp;143;26;373;COMENTARIO
2281;Descricao adequada do comentario da publicação  184;11/11/2020;coment_1725.jgp;697;69;184;COMENTARIO
2282;Descricao adequada do comentario da publicação  553;29/09/2019;coment_1726.jgp;863;156;553;COMENTARIO
2283;Descricao adequada do comentario da publicação  211;05/07/2020;coment_1727.jgp;752;99;211;COMENTARIO
2284;Descricao adequada do comentario da publicação  361;24/06/2021;coment_1728.jgp;1095;45;361;COMENTARIO
2285;Descricao adequada do comentario da publicação  318;25/05/2021;coment_1729.jgp;49;50;318;COMENTARIO
2286;Descricao adequada do comentario da publicação  451;27/09/2019;coment_1730.jgp;17;145;451;COMENTARIO
2287;Descricao adequada do comentario da publicação  405;14/05/2021;coment_1731.jgp;719;16;405;COMENTARIO
2288;Descricao adequada do comentario da publicação  347;16/11/2021;coment_1732.jgp;211;8;347;COMENTARIO
2289;Descricao adequada do comentario da publicação  536;12/07/2020;coment_1733.jgp;625;80;536;COMENTARIO
2290;Descricao adequada do comentario da publicação  524;13/02/2019;coment_1734.jgp;1053;124;524;COMENTARIO
2291;Descricao adequada do comentario da publicação  363;30/04/2021;coment_1735.jgp;678;6;363;COMENTARIO
2292;Descricao adequada do comentario da publicação  353;28/04/2021;coment_1736.jgp;332;7;353;COMENTARIO
2293;Descricao adequada do comentario da publicação  388;08/10/2021;coment_1737.jgp;1074;26;388;COMENTARIO
2294;Descricao adequada do comentario da publicação  385;16/06/2020;coment_1738.jgp;1029;56;385;COMENTARIO
2295;Descricao adequada do comentario da publicação  517;17/07/2020;coment_1739.jgp;23;71;517;COMENTARIO
2296;Descricao adequada do comentario da publicação  207;09/07/2020;coment_1740.jgp;329;56;207;COMENTARIO
2297;Descricao adequada do comentario da publicação  317;19/05/2021;coment_1741.jgp;32;7;317;COMENTARIO
2298;Descricao adequada do comentario da publicação  220;20/10/2020;coment_1742.jgp;913;86;220;COMENTARIO
2299;Descricao adequada do comentario da publicação  471;26/06/2019;coment_1743.jgp;1099;121;471;COMENTARIO
2300;Descricao adequada do comentario da publicação  547;01/01/2021;coment_1744.jgp;884;59;547;COMENTARIO
2301;Descricao adequada do comentario da publicação  451;27/09/2019;coment_1745.jgp;348;145;451;COMENTARIO
2302;Descricao adequada do comentario da publicação  509;17/08/2019;coment_1746.jgp;910;148;509;COMENTARIO
2303;Descricao adequada do comentario da publicação  528;24/05/2020;coment_1747.jgp;255;81;528;COMENTARIO
2304;Descricao adequada do comentario da publicação  443;13/03/2019;coment_1748.jgp;169;112;443;COMENTARIO
2305;Descricao adequada do comentario da publicação  215;17/09/2019;coment_1749.jgp;344;135;215;COMENTARIO
2306;Descricao adequada do comentario da publicação  269;25/02/2019;coment_1750.jgp;540;147;269;COMENTARIO
2307;Descricao adequada do comentario da publicação  364;13/01/2021;coment_1751.jgp;918;20;364;COMENTARIO
2308;Descricao adequada do comentario da publicação  178;10/06/2020;coment_1752.jgp;825;99;178;COMENTARIO
2309;Descricao adequada do comentario da publicação  414;12/01/2019;coment_1753.jgp;1142;109;414;COMENTARIO
2310;Descricao adequada do comentario da publicação  316;07/08/2019;coment_1754.jgp;159;120;316;COMENTARIO
2311;Descricao adequada do comentario da publicação  406;08/08/2021;coment_1755.jgp;181;40;406;COMENTARIO
2312;Descricao adequada do comentario da publicação  354;26/05/2019;coment_1756.jgp;1108;115;354;COMENTARIO
2313;Descricao adequada do comentario da publicação  489;03/12/2020;coment_1757.jgp;1082;59;489;COMENTARIO
2314;Descricao adequada do comentario da publicação  333;19/01/2021;coment_1758.jgp;644;20;333;COMENTARIO
2315;Descricao adequada do comentario da publicação  165;30/05/2019;coment_1759.jgp;143;115;165;COMENTARIO
2316;Descricao adequada do comentario da publicação  530;29/09/2019;coment_1760.jgp;558;135;530;COMENTARIO
2317;Descricao adequada do comentario da publicação  501;20/07/2021;coment_1761.jgp;1102;34;501;COMENTARIO
2318;Descricao adequada do comentario da publicação  295;02/12/2020;coment_1762.jgp;417;72;295;COMENTARIO
2319;Descricao adequada do comentario da publicação  408;18/10/2020;coment_1763.jgp;589;105;408;COMENTARIO
2320;Descricao adequada do comentario da publicação  362;22/09/2021;coment_1764.jgp;500;26;362;COMENTARIO
2321;Descricao adequada do comentario da publicação  278;30/09/2019;coment_1765.jgp;944;137;278;COMENTARIO
2322;Descricao adequada do comentario da publicação  556;01/11/2019;coment_1766.jgp;1001;138;556;COMENTARIO
2323;Descricao adequada do comentario da publicação  413;03/05/2021;coment_1767.jgp;608;10;413;COMENTARIO
2324;Descricao adequada do comentario da publicação  204;17/12/2020;coment_1768.jgp;359;76;204;COMENTARIO
2325;Descricao adequada do comentario da publicação  381;02/08/2019;coment_1769.jgp;767;143;381;COMENTARIO
2326;Descricao adequada do comentario da publicação  325;15/12/2019;coment_1770.jgp;497;130;325;COMENTARIO
2327;Descricao adequada do comentario da publicação  168;11/07/2020;coment_1771.jgp;765;89;168;COMENTARIO
2328;Descricao adequada do comentario da publicação  437;01/05/2021;coment_1772.jgp;390;47;437;COMENTARIO
2329;Descricao adequada do comentario da publicação  208;06/10/2019;coment_1773.jgp;151;154;208;COMENTARIO
2330;Descricao adequada do comentario da publicação  199;12/08/2021;coment_1774.jgp;233;5;199;COMENTARIO
2331;Descricao adequada do comentario da publicação  479;06/10/2019;coment_1775.jgp;18;154;479;COMENTARIO
2332;Descricao adequada do comentario da publicação  555;23/08/2020;coment_1776.jgp;975;103;555;COMENTARIO
2333;Descricao adequada do comentario da publicação  174;02/04/2019;coment_1777.jgp;68;123;174;COMENTARIO
2334;Descricao adequada do comentario da publicação  501;20/07/2021;coment_1778.jgp;750;34;501;COMENTARIO
2335;Descricao adequada do comentario da publicação  164;08/04/2019;coment_1779.jgp;1125;159;164;COMENTARIO
2336;Descricao adequada do comentario da publicação  426;04/03/2019;coment_1780.jgp;778;117;426;COMENTARIO
2337;Descricao adequada do comentario da publicação  522;12/10/2019;coment_1781.jgp;677;122;522;COMENTARIO
2338;Descricao adequada do comentario da publicação  395;06/06/2021;coment_1782.jgp;648;50;395;COMENTARIO
2339;Descricao adequada do comentario da publicação  290;30/08/2019;coment_1783.jgp;1089;143;290;COMENTARIO
2340;Descricao adequada do comentario da publicação  352;25/02/2019;coment_1784.jgp;1169;150;352;COMENTARIO
2341;Descricao adequada do comentario da publicação  411;29/03/2019;coment_1785.jgp;202;159;411;COMENTARIO
2342;Descricao adequada do comentario da publicação  399;22/02/2020;coment_1786.jgp;563;64;399;COMENTARIO
2343;Descricao adequada do comentario da publicação  523;03/08/2020;coment_1787.jgp;1088;71;523;COMENTARIO
2344;Descricao adequada do comentario da publicação  182;03/11/2021;coment_1788.jgp;449;1;182;COMENTARIO
2345;Descricao adequada do comentario da publicação  245;08/04/2019;coment_1789.jgp;182;113;245;COMENTARIO
2346;Descricao adequada do comentario da publicação  382;19/06/2020;coment_1790.jgp;423;75;382;COMENTARIO
2347;Descricao adequada do comentario da publicação  512;10/03/2019;coment_1791.jgp;1099;155;512;COMENTARIO
2348;Descricao adequada do comentario da publicação  181;28/07/2020;coment_1792.jgp;1029;78;181;COMENTARIO
2349;Descricao adequada do comentario da publicação  537;16/01/2020;coment_1793.jgp;1140;58;537;COMENTARIO
2350;Descricao adequada do comentario da publicação  262;20/02/2019;coment_1794.jgp;333;125;262;COMENTARIO
2351;Descricao adequada do comentario da publicação  282;08/05/2019;coment_1795.jgp;156;116;282;COMENTARIO
2352;Descricao adequada do comentario da publicação  261;23/11/2021;coment_1796.jgp;709;8;261;COMENTARIO
2353;Descricao adequada do comentario da publicação  245;11/04/2019;coment_1797.jgp;480;113;245;COMENTARIO
2354;Descricao adequada do comentario da publicação  369;30/06/2021;coment_1798.jgp;718;39;369;COMENTARIO
2355;Descricao adequada do comentario da publicação  454;11/09/2019;coment_1799.jgp;1092;108;454;COMENTARIO
2356;Descricao adequada do comentario da publicação  238;09/05/2021;coment_1800.jgp;751;16;238;COMENTARIO
2357;Descricao adequada do comentario da publicação  353;23/04/2021;coment_1801.jgp;269;7;353;COMENTARIO
2358;Descricao adequada do comentario da publicação  327;24/01/2021;coment_1802.jgp;16;19;327;COMENTARIO
2359;Descricao adequada do comentario da publicação  352;24/02/2019;coment_1803.jgp;1148;150;352;COMENTARIO
2360;Descricao adequada do comentario da publicação  510;29/10/2021;coment_1804.jgp;1155;29;510;COMENTARIO
2361;Descricao adequada do comentario da publicação  542;04/04/2020;coment_1805.jgp;303;61;542;COMENTARIO
2362;Descricao adequada do comentario da publicação  374;29/05/2019;coment_1806.jgp;273;115;374;COMENTARIO
2363;Descricao adequada do comentario da publicação  546;27/04/2021;coment_1807.jgp;577;25;546;COMENTARIO
2364;Descricao adequada do comentario da publicação  482;01/12/2021;coment_1808.jgp;910;46;482;COMENTARIO
2365;Descricao adequada do comentario da publicação  303;03/07/2020;coment_1809.jgp;102;71;303;COMENTARIO
2366;Descricao adequada do comentario da publicação  412;10/08/2019;coment_1810.jgp;769;126;412;COMENTARIO
2367;Descricao adequada do comentario da publicação  210;21/09/2021;coment_1811.jgp;143;23;210;COMENTARIO
2368;Descricao adequada do comentario da publicação  514;10/05/2019;coment_1812.jgp;466;152;514;COMENTARIO
2369;Descricao adequada do comentario da publicação  476;11/01/2019;coment_1813.jgp;566;124;476;COMENTARIO
2370;Descricao adequada do comentario da publicação  464;29/04/2020;coment_1814.jgp;255;85;464;COMENTARIO
2371;Descricao adequada do comentario da publicação  476;15/01/2019;coment_1815.jgp;1012;124;476;COMENTARIO
2372;Descricao adequada do comentario da publicação  460;30/03/2020;coment_1816.jgp;383;95;460;COMENTARIO
2373;Descricao adequada do comentario da publicação  436;17/05/2021;coment_1817.jgp;541;6;436;COMENTARIO
2374;Descricao adequada do comentario da publicação  451;29/09/2019;coment_1818.jgp;679;145;451;COMENTARIO
2375;Descricao adequada do comentario da publicação  529;23/02/2019;coment_1819.jgp;381;107;529;COMENTARIO
